,Unnamed: 0,gm,make_model,make,mileage_raw,price_raw,model_trim_raw,year_make_raw,platform,mileage,price,model,trim,year,car_key,car_id_x,horsepower,torque,displacement,cylinders,top_speed,accel,qmile_time,qmile_speed,weight,fuel_type,fuel_economy,quality_rating,amenity_rating,reliability_rating,car_id_y
3428,3429,True,Cadillac Escalade,Cadillac,"4,000 miles",88998,Escalade Premium Luxury,2023 Cadillac,carmax,4000,88998,Escalade,Premium Luxury,2023,2023-cadillac-escalade-premium luxury,157953704950188002392426506632217695798,426,460,6.2,8,112,5.9,14.5,98,2631,Petrol,14,83,87,59,157953704950188002392426506632217695798
3429,3430,True,Cadillac Escalade,Cadillac,"32,000 miles",76998,Escalade Premium Luxury,2023 Cadillac,carmax,32000,76998,Escalade,Premium Luxury,2023,2023-cadillac-escalade-premium luxury,157953704950188002392426506632217695798,426,460,6.2,8,112,5.9,14.5,98,2631,Petrol,14,83,87,59,157953704950188002392426506632217695798
3430,3431,True,Cadillac Escalade,Cadillac,"45,000 miles",69998,Escalade Premium Luxury,2023 Cadillac,carmax,45000,69998,Escalade,Premium Luxury,2023,2023-cadillac-escalade-premium luxury,157953704950188002392426506632217695798,426,460,6.2,8,112,5.9,14.5,98,2631,Petrol,14,83,87,59,157953704950188002392426506632217695798
3431,3432,True,Cadillac Escalade,Cadillac,"46,000 miles",69998,Escalade Premium Luxury,2023 Cadillac,carmax,46000,69998,Escalade,Premium Luxury,2023,2023-cadillac-escalade-premium luxury,157953704950188002392426506632217695798,426,460,6.2,8,112,5.9,14.5,98,2631,Petrol,14,83,87,59,157953704950188002392426506632217695798
3432,3433,True,Cadillac Escalade,Cadillac,"25,000 miles",76998,Escalade Premium Luxury,2023 Cadillac,carmax,25000,76998,Escalade,Premium Luxury,2023,2023-cadillac-escalade-premium luxury,157953704950188002392426506632217695798,426,460,6.2,8,112,5.9,14.5,98,2631,Petrol,14,83,87,59,157953704950188002392426506632217695798
3433,3434,True,Cadillac Escalade,Cadillac,"38,000 miles",73998,Escalade Premium Luxury,2023 Cadillac,carmax,38000,73998,Escalade,Premium Luxury,2023,2023-cadillac-escalade-premium luxury,157953704950188002392426506632217695798,426,460,6.2,8,112,5.9,14.5,98,2631,Petrol,14,83,87,59,157953704950188002392426506632217695798
3434,3435,True,Cadillac Escalade,Cadillac,"55,000 miles",69998,Escalade Premium Luxury Platinum,2023 Cadillac,carmax,55000,69998,Escalade,Premium Luxury Platinum,2023,2023-cadillac-escalade-premium luxury platinum,50304942443295356444683006476675818070,426,460,6.2,8,112,5.6,14.2,100,2620,petrol,14,86,89,60,50304942443295356444683006476675818070
3435,3436,True,Cadillac Escalade,Cadillac,"17,000 miles",84998,Escalade Premium Luxury Platinum,2023 Cadillac,carmax,17000,84998,Escalade,Premium Luxury Platinum,2023,2023-cadillac-escalade-premium luxury platinum,50304942443295356444683006476675818070,426,460,6.2,8,112,5.6,14.2,100,2620,petrol,14,86,89,60,50304942443295356444683006476675818070
3436,3437,True,Cadillac Escalade,Cadillac,"32,000 miles",78998,Escalade Premium Luxury Platinum,2023 Cadillac,carmax,32000,78998,Escalade,Premium Luxury Platinum,2023,2023-cadillac-escalade-premium luxury platinum,50304942443295356444683006476675818070,426,460,6.2,8,112,5.6,14.2,100,2620,petrol,14,86,89,60,50304942443295356444683006476675818070
3437,3438,True,Cadillac Escalade,Cadillac,"44,000 miles",72998,Escalade Premium Luxury Platinum,2023 Cadillac,carmax,44000,72998,Escalade,Premium Luxury Platinum,2023,2023-cadillac-escalade-premium luxury platinum,50304942443295356444683006476675818070,426,460,6.2,8,112,5.6,14.2,100,2620,petrol,14,86,89,60,50304942443295356444683006476675818070
3438,3439,True,Cadillac Escalade,Cadillac,"49,000 miles",75998,Escalade Sport,2023 Cadillac,carmax,49000,75998,Escalade,Sport,2023,2023-cadillac-escalade-sport,191626932223264570049077064535753017548,414,460,6.2,8,112,5.6,14.0,100,2630,petrol,14,80,88,63,191626932223264570049077064535753017548
3439,3440,True,Cadillac Escalade,Cadillac,"30,000 miles",79998,Escalade Sport,2023 Cadillac,carmax,30000,79998,Escalade,Sport,2023,2023-cadillac-escalade-sport,191626932223264570049077064535753017548,414,460,6.2,8,112,5.6,14.0,100,2630,petrol,14,80,88,63,191626932223264570049077064535753017548
3440,3441,True,Cadillac Escalade,Cadillac,"20,000 miles",81998,Escalade Sport Platinum,2023 Cadillac,carmax,20000,81998,Escalade,Sport Platinum,2023,2023-cadillac-escalade-sport platinum,17819893948226748506995902664114651341,420,460,6.2,8,112,5.6,14.0,100,2630,petrol,14,80,90,65,17819893948226748506995902664114651341
3441,3442,True,Chevrolet Suburban 1500,Chevrolet,"46,000 miles",62998,Suburban 1500 High Country,2023 Chevrolet,carmax,46000,62998,Suburban 1500,High Country,2023,2023-chevrolet-suburban 1500-high country,126120986629295126889895275107665129098,426,460,6.2,8,112,6.1,14.5,98,2653,petrol,14,80,84,65,126120986629295126889895275107665129098
3442,3443,True,Chevrolet Suburban 1500,Chevrolet,"36,000 miles",65998,Suburban 1500 High Country,2023 Chevrolet,carmax,36000,65998,Suburban 1500,High Country,2023,2023-chevrolet-suburban 1500-high country,126120986629295126889895275107665129098,426,460,6.2,8,112,6.1,14.5,98,2653,petrol,14,80,84,65,126120986629295126889895275107665129098
3443,3444,True,Chevrolet Suburban 1500,Chevrolet,"38,000 miles",49998,Suburban 1500 LS,2023 Chevrolet,carmax,38000,49998,Suburban 1500,LS,2023,2023-chevrolet-suburban 1500-ls,93877207567109613699141777283865861251,360,383,5.3,8,112,7.5,15.8,92,2540,petrol,16,68,48,62,93877207567109613699141777283865861251
3444,3445,True,Chevrolet Suburban 1500,Chevrolet,"73,000 miles",41998,Suburban 1500 LS,2023 Chevrolet,carmax,73000,41998,Suburban 1500,LS,2023,2023-chevrolet-suburban 1500-ls,93877207567109613699141777283865861251,360,383,5.3,8,112,7.5,15.8,92,2540,petrol,16,68,48,62,93877207567109613699141777283865861251
3445,3446,True,Chevrolet Suburban 1500,Chevrolet,"35,000 miles",47998,Suburban 1500 LS,2023 Chevrolet,carmax,35000,47998,Suburban 1500,LS,2023,2023-chevrolet-suburban 1500-ls,93877207567109613699141777283865861251,360,383,5.3,8,112,7.5,15.8,92,2540,petrol,16,68,48,62,93877207567109613699141777283865861251
3446,3447,True,Chevrolet Suburban 1500,Chevrolet,"22,000 miles",50998,Suburban 1500 LS,2023 Chevrolet,carmax,22000,50998,Suburban 1500,LS,2023,2023-chevrolet-suburban 1500-ls,93877207567109613699141777283865861251,360,383,5.3,8,112,7.5,15.8,92,2540,petrol,16,68,48,62,93877207567109613699141777283865861251
3447,3448,True,Chevrolet Suburban 1500,Chevrolet,"60,000 miles",43998,Suburban 1500 LT,2023 Chevrolet,carmax,60000,43998,Suburban 1500,LT,2023,2023-chevrolet-suburban 1500-lt,233279677652856714529304528447115876218,350,383,5.3,8,112,7.2,15.8,90,2540,petrol,16,74,69,67,233279677652856714529304528447115876218
3448,3449,True,Chevrolet Suburban 1500,Chevrolet,"58,000 miles",45998,Suburban 1500 LT,2023 Chevrolet,carmax,58000,45998,Suburban 1500,LT,2023,2023-chevrolet-suburban 1500-lt,233279677652856714529304528447115876218,350,383,5.3,8,112,7.2,15.8,90,2540,petrol,16,74,69,67,233279677652856714529304528447115876218
3449,3450,True,Chevrolet Suburban 1500,Chevrolet,"16,000 miles",63998,Suburban 1500 LT,2023 Chevrolet,carmax,16000,63998,Suburban 1500,LT,2023,2023-chevrolet-suburban 1500-lt,233279677652856714529304528447115876218,350,383,5.3,8,112,7.2,15.8,90,2540,petrol,16,74,69,67,233279677652856714529304528447115876218
3450,3451,True,Chevrolet Suburban 1500,Chevrolet,"62,000 miles",45998,Suburban 1500 Premier,2023 Chevrolet,carmax,62000,45998,Suburban 1500,Premier,2023,2023-chevrolet-suburban 1500-premier,204074455252303103278335566695421258145,426,460,6.2,8,112,6.1,14.6,98,2560,petrol,16,74,83,67,204074455252303103278335566695421258145
3451,3452,True,Chevrolet Suburban 1500,Chevrolet,"52,000 miles",50998,Suburban 1500 Premier,2023 Chevrolet,carmax,52000,50998,Suburban 1500,Premier,2023,2023-chevrolet-suburban 1500-premier,204074455252303103278335566695421258145,426,460,6.2,8,112,6.1,14.6,98,2560,petrol,16,74,83,67,204074455252303103278335566695421258145
3452,3453,True,Chevrolet Suburban 1500,Chevrolet,"49,000 miles",45998,Suburban 1500 Premier,2023 Chevrolet,carmax,49000,45998,Suburban 1500,Premier,2023,2023-chevrolet-suburban 1500-premier,204074455252303103278335566695421258145,426,460,6.2,8,112,6.1,14.6,98,2560,petrol,16,74,83,67,204074455252303103278335566695421258145
3453,3454,True,Chevrolet Suburban 1500,Chevrolet,"59,000 miles",60998,Suburban 1500 Z71,2023 Chevrolet,carmax,59000,60998,Suburban 1500,Z71,2023,2023-chevrolet-suburban 1500-z71,278675000783511313797102625111583805070,420,460,6.2,8,112,6.5,15.0,95,2580,petrol,16,68,62,67,278675000783511313797102625111583805070
3454,3455,True,Chevrolet Suburban 1500,Chevrolet,"19,000 miles",70998,Suburban 1500 Z71,2023 Chevrolet,carmax,19000,70998,Suburban 1500,Z71,2023,2023-chevrolet-suburban 1500-z71,278675000783511313797102625111583805070,420,460,6.2,8,112,6.5,15.0,95,2580,petrol,16,68,62,67,278675000783511313797102625111583805070
3455,3456,True,Chevrolet Suburban 1500,Chevrolet,"45,000 miles",62998,Suburban 1500 Z71,2023 Chevrolet,carmax,45000,62998,Suburban 1500,Z71,2023,2023-chevrolet-suburban 1500-z71,278675000783511313797102625111583805070,420,460,6.2,8,112,6.5,15.0,95,2580,petrol,16,68,62,67,278675000783511313797102625111583805070
3456,3457,True,Chevrolet Suburban 1500,Chevrolet,"49,000 miles",57998,Suburban 1500 Z71,2023 Chevrolet,carmax,49000,57998,Suburban 1500,Z71,2023,2023-chevrolet-suburban 1500-z71,278675000783511313797102625111583805070,420,460,6.2,8,112,6.5,15.0,95,2580,petrol,16,68,62,67,278675000783511313797102625111583805070
3457,3458,True,Chevrolet Tahoe,Chevrolet,"61,000 miles",57998,Tahoe High Country,2023 Chevrolet,carmax,61000,57998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3458,3459,True,Chevrolet Tahoe,Chevrolet,"24,000 miles",64998,Tahoe High Country,2023 Chevrolet,carmax,24000,64998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3459,3460,True,Chevrolet Tahoe,Chevrolet,"22,000 miles",68998,Tahoe High Country,2023 Chevrolet,carmax,22000,68998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3460,3461,True,Chevrolet Tahoe,Chevrolet,"19,000 miles",61998,Tahoe High Country,2023 Chevrolet,carmax,19000,61998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3461,3462,True,Chevrolet Tahoe,Chevrolet,"63,000 miles",51998,Tahoe High Country,2023 Chevrolet,carmax,63000,51998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3462,3463,True,Chevrolet Tahoe,Chevrolet,"44,000 miles",60998,Tahoe High Country,2023 Chevrolet,carmax,44000,60998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3463,3464,True,Chevrolet Tahoe,Chevrolet,"70,000 miles",52998,Tahoe High Country,2023 Chevrolet,carmax,70000,52998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3464,3465,True,Chevrolet Tahoe,Chevrolet,"34,000 miles",58998,Tahoe High Country,2023 Chevrolet,carmax,34000,58998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3465,3466,True,Chevrolet Tahoe,Chevrolet,"94,000 miles",47998,Tahoe High Country,2023 Chevrolet,carmax,94000,47998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3466,3467,True,Chevrolet Tahoe,Chevrolet,"14,000 miles",63998,Tahoe High Country,2023 Chevrolet,carmax,14000,63998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3467,3468,True,Chevrolet Tahoe,Chevrolet,"7,000 miles",68998,Tahoe High Country,2023 Chevrolet,carmax,7000,68998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3468,3469,True,Chevrolet Tahoe,Chevrolet,"14,000 miles",67998,Tahoe High Country,2023 Chevrolet,carmax,14000,67998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3469,3470,True,Chevrolet Tahoe,Chevrolet,"32,000 miles",61998,Tahoe High Country,2023 Chevrolet,carmax,32000,61998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3470,3471,True,Chevrolet Tahoe,Chevrolet,"15,000 miles",67998,Tahoe High Country,2023 Chevrolet,carmax,15000,67998,Tahoe,High Country,2023,2023-chevrolet-tahoe-high country,48693504503990416211333624955045985697,426,460,6.2,8,112,6.1,14.6,97,2495,Petrol,16,76,84,66,48693504503990416211333624955045985697
3471,3472,True,Chevrolet Tahoe,Chevrolet,"30,000 miles",51998,Tahoe LS,2023 Chevrolet,carmax,30000,51998,Tahoe,LS,2023,2023-chevrolet-tahoe-ls,207558967558473474537623011708111047597,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,68,48,62,207558967558473474537623011708111047597
