Unnamed: 0,gm,make_model,make,mileage_raw,price_raw,model_trim_raw,year_make_raw,platform,mileage,price,model,trim,year,car_key,car_id
1778,True,Chevrolet Tahoe,Chevrolet,"99,000 miles",23998,Tahoe LT,2015 Chevrolet,carmax,99000,23998,Tahoe,LT,2015,2015-chevrolet-tahoe-lt,121551164077119657301549559768294329978
1779,True,Chevrolet Tahoe,Chevrolet,"86,000 miles",26998,Tahoe LT,2015 Chevrolet,carmax,86000,26998,Tahoe,LT,2015,2015-chevrolet-tahoe-lt,121551164077119657301549559768294329978
1780,True,Chevrolet Tahoe,Chevrolet,"81,000 miles",29998,Tahoe LTZ,2015 Chevrolet,carmax,81000,29998,Tahoe,LTZ,2015,2015-chevrolet-tahoe-ltz,66506297631587507822216831904190817202
1781,True,Chevrolet Tahoe,Chevrolet,"105,000 miles",25998,Tahoe LTZ,2015 Chevrolet,carmax,105000,25998,Tahoe,LTZ,2015,2015-chevrolet-tahoe-ltz,66506297631587507822216831904190817202
1782,True,Chevrolet Tahoe,Chevrolet,"86,000 miles",29998,Tahoe LTZ,2015 Chevrolet,carmax,86000,29998,Tahoe,LTZ,2015,2015-chevrolet-tahoe-ltz,66506297631587507822216831904190817202
1783,True,Chevrolet Tahoe,Chevrolet,"105,000 miles",24998,Tahoe LTZ,2015 Chevrolet,carmax,105000,24998,Tahoe,LTZ,2015,2015-chevrolet-tahoe-ltz,66506297631587507822216831904190817202
1784,True,GMC Yukon,GMC,"51,000 miles",36998,Yukon Denali,2015 GMC,carmax,51000,36998,Yukon,Denali,2015,2015-gmc-yukon-denali,46751240015791733594877532526303644610
1785,True,GMC Yukon,GMC,"60,000 miles",33998,Yukon Denali,2015 GMC,carmax,60000,33998,Yukon,Denali,2015,2015-gmc-yukon-denali,46751240015791733594877532526303644610
1786,True,GMC Yukon XL 1500,GMC,"60,000 miles",30998,Yukon XL 1500 SLT,2015 GMC,carmax,60000,30998,Yukon XL 1500,SLT,2015,2015-gmc-yukon xl 1500-slt,216722575849245972817507326096252519175
1787,False,Lexus LS 460,Lexus,"64,000 miles",30998,LS 460,2015 Lexus,carmax,64000,30998,LS 460,-,2015,2015-lexus-ls 460--,337506581196099400745852532646682831032
1788,False,Lexus LS 460,Lexus,"53,000 miles",27998,LS 460,2015 Lexus,carmax,53000,27998,LS 460,-,2015,2015-lexus-ls 460--,337506581196099400745852532646682831032
1789,False,Lexus LS 460,Lexus,"75,000 miles",25998,LS 460,2015 Lexus,carmax,75000,25998,LS 460,-,2015,2015-lexus-ls 460--,337506581196099400745852532646682831032
1790,False,Lexus LS 460,Lexus,"30,000 miles",31998,LS 460,2015 Lexus,carmax,30000,31998,LS 460,-,2015,2015-lexus-ls 460--,337506581196099400745852532646682831032
1791,False,Lexus LS 460,Lexus,"39,000 miles",33998,LS 460,2015 Lexus,carmax,39000,33998,LS 460,-,2015,2015-lexus-ls 460--,337506581196099400745852532646682831032
1792,False,Lexus LS 460,Lexus,"75,000 miles",31998,LS 460 L,2015 Lexus,carmax,75000,31998,LS 460,L,2015,2015-lexus-ls 460-l,64539957122224168707688423614340079106
1793,False,Lexus LX 570,Lexus,"97,000 miles",34998,LX 570,2015 Lexus,carmax,97000,34998,LX 570,-,2015,2015-lexus-lx 570--,260310888084483547178858837594240391882
1794,False,Lexus LX 570,Lexus,"72,000 miles",42998,LX 570,2015 Lexus,carmax,72000,42998,LX 570,-,2015,2015-lexus-lx 570--,260310888084483547178858837594240391882
1795,False,Lexus LX 570,Lexus,"104,000 miles",38998,LX 570,2015 Lexus,carmax,104000,38998,LX 570,-,2015,2015-lexus-lx 570--,260310888084483547178858837594240391882
1796,False,Lexus RC F,Lexus,"70,000 miles",39998,RC F,2015 Lexus,carmax,70000,39998,RC F,-,2015,2015-lexus-rc f--,327723218424581042248607701469376499821
1797,False,Lexus RC F,Lexus,"77,000 miles",37998,RC F,2015 Lexus,carmax,77000,37998,RC F,-,2015,2015-lexus-rc f--,327723218424581042248607701469376499821
1798,False,Toyota 4Runner,Toyota,"101,000 miles",24998,4Runner Limited,2015 Toyota,carmax,101000,24998,4Runner,Limited,2015,2015-toyota-4runner-limited,120008691057456199978383680075547245245
1799,False,Toyota 4Runner,Toyota,"90,000 miles",26998,4Runner Limited,2015 Toyota,carmax,90000,26998,4Runner,Limited,2015,2015-toyota-4runner-limited,120008691057456199978383680075547245245
1800,False,Toyota 4Runner,Toyota,"91,000 miles",25998,4Runner Limited,2015 Toyota,carmax,91000,25998,4Runner,Limited,2015,2015-toyota-4runner-limited,120008691057456199978383680075547245245
1801,False,Toyota 4Runner,Toyota,"86,000 miles",29998,4Runner Limited,2015 Toyota,carmax,86000,29998,4Runner,Limited,2015,2015-toyota-4runner-limited,120008691057456199978383680075547245245
1802,False,Toyota 4Runner,Toyota,"111,000 miles",24998,4Runner Limited,2015 Toyota,carmax,111000,24998,4Runner,Limited,2015,2015-toyota-4runner-limited,120008691057456199978383680075547245245
1803,False,Toyota 4Runner,Toyota,"129,000 miles",26998,4Runner SR5,2015 Toyota,carmax,129000,26998,4Runner,SR5,2015,2015-toyota-4runner-sr5,335329183919945282093142313870731079524
1804,False,Toyota 4Runner,Toyota,"126,000 miles",24998,4Runner SR5,2015 Toyota,carmax,126000,24998,4Runner,SR5,2015,2015-toyota-4runner-sr5,335329183919945282093142313870731079524
1805,False,Toyota 4Runner,Toyota,"62,000 miles",27998,4Runner SR5,2015 Toyota,carmax,62000,27998,4Runner,SR5,2015,2015-toyota-4runner-sr5,335329183919945282093142313870731079524
1806,False,Toyota 4Runner,Toyota,"62,000 miles",28998,4Runner SR5,2015 Toyota,carmax,62000,28998,4Runner,SR5,2015,2015-toyota-4runner-sr5,335329183919945282093142313870731079524
1807,False,Toyota 4Runner,Toyota,"114,000 miles",22998,4Runner SR5,2015 Toyota,carmax,114000,22998,4Runner,SR5,2015,2015-toyota-4runner-sr5,335329183919945282093142313870731079524
1808,False,Toyota 4Runner,Toyota,"110,000 miles",25998,4Runner SR5 Premium,2015 Toyota,carmax,110000,25998,4Runner,SR5 Premium,2015,2015-toyota-4runner-sr5 premium,284164353648452795704406462160887315708
1809,False,Toyota 4Runner,Toyota,"96,000 miles",26998,4Runner SR5 Premium,2015 Toyota,carmax,96000,26998,4Runner,SR5 Premium,2015,2015-toyota-4runner-sr5 premium,284164353648452795704406462160887315708
1810,False,Toyota 4Runner,Toyota,"108,000 miles",26998,4Runner SR5 Premium,2015 Toyota,carmax,108000,26998,4Runner,SR5 Premium,2015,2015-toyota-4runner-sr5 premium,284164353648452795704406462160887315708
1811,False,Toyota 4Runner,Toyota,"78,000 miles",29998,4Runner SR5 Premium,2015 Toyota,carmax,78000,29998,4Runner,SR5 Premium,2015,2015-toyota-4runner-sr5 premium,284164353648452795704406462160887315708
1812,False,Toyota 4Runner,Toyota,"65,000 miles",37998,4Runner TRD Pro,2015 Toyota,carmax,65000,37998,4Runner,TRD Pro,2015,2015-toyota-4runner-trd pro,225100049896949758216164634161641870658
1813,False,Toyota Highlander,Toyota,"63,000 miles",26998,Highlander Hybrid Limited,2015 Toyota,carmax,63000,26998,Highlander,Hybrid Limited,2015,2015-toyota-highlander-hybrid limited,327436356137737649376098752543911114425
1814,False,Toyota Highlander,Toyota,"72,000 miles",25998,Highlander Hybrid Limited,2015 Toyota,carmax,72000,25998,Highlander,Hybrid Limited,2015,2015-toyota-highlander-hybrid limited,327436356137737649376098752543911114425
1815,False,Toyota Highlander,Toyota,"65,000 miles",27998,Highlander Hybrid Limited,2015 Toyota,carmax,65000,27998,Highlander,Hybrid Limited,2015,2015-toyota-highlander-hybrid limited,327436356137737649376098752543911114425
1816,False,Toyota Highlander,Toyota,"60,000 miles",30998,Highlander Hybrid Limited Platinum,2015 Toyota,carmax,60000,30998,Highlander,Hybrid Limited Platinum,2015,2015-toyota-highlander-hybrid limited platinum,151911725605002955400474260859683330738
1817,False,Toyota Highlander,Toyota,"120,000 miles",16998,Highlander LE,2015 Toyota,carmax,120000,16998,Highlander,LE,2015,2015-toyota-highlander-le,43505867572989104508340191805192855798
1818,False,Toyota Highlander,Toyota,"100,000 miles",16998,Highlander LE,2015 Toyota,carmax,100000,16998,Highlander,LE,2015,2015-toyota-highlander-le,43505867572989104508340191805192855798
1819,False,Toyota Highlander,Toyota,"114,000 miles",18998,Highlander LE,2015 Toyota,carmax,114000,18998,Highlander,LE,2015,2015-toyota-highlander-le,43505867572989104508340191805192855798
1820,False,Toyota Highlander,Toyota,"95,000 miles",20998,Highlander LE Plus,2015 Toyota,carmax,95000,20998,Highlander,LE Plus,2015,2015-toyota-highlander-le plus,228286547897017322052877893862156412677
1821,False,Toyota Highlander,Toyota,"75,000 miles",21998,Highlander LE Plus,2015 Toyota,carmax,75000,21998,Highlander,LE Plus,2015,2015-toyota-highlander-le plus,228286547897017322052877893862156412677
1822,False,Toyota Highlander,Toyota,"118,000 miles",18998,Highlander LE Plus,2015 Toyota,carmax,118000,18998,Highlander,LE Plus,2015,2015-toyota-highlander-le plus,228286547897017322052877893862156412677
1823,False,Toyota Highlander,Toyota,"79,000 miles",23998,Highlander Limited,2015 Toyota,carmax,79000,23998,Highlander,Limited,2015,2015-toyota-highlander-limited,34868260637578306762216814774562548756
1824,False,Toyota Highlander,Toyota,"118,000 miles",21998,Highlander Limited,2015 Toyota,carmax,118000,21998,Highlander,Limited,2015,2015-toyota-highlander-limited,34868260637578306762216814774562548756
1825,False,Toyota Highlander,Toyota,"105,000 miles",20998,Highlander Limited,2015 Toyota,carmax,105000,20998,Highlander,Limited,2015,2015-toyota-highlander-limited,34868260637578306762216814774562548756
1826,False,Toyota Highlander,Toyota,"49,000 miles",24998,Highlander Limited,2015 Toyota,carmax,49000,24998,Highlander,Limited,2015,2015-toyota-highlander-limited,34868260637578306762216814774562548756
1827,False,Toyota Highlander,Toyota,"109,000 miles",19998,Highlander Limited,2015 Toyota,carmax,109000,19998,Highlander,Limited,2015,2015-toyota-highlander-limited,34868260637578306762216814774562548756
1828,False,Toyota Highlander,Toyota,"79,000 miles",22998,Highlander Limited,2015 Toyota,carmax,79000,22998,Highlander,Limited,2015,2015-toyota-highlander-limited,34868260637578306762216814774562548756
1829,False,Toyota Highlander,Toyota,"109,000 miles",20998,Highlander Limited,2015 Toyota,carmax,109000,20998,Highlander,Limited,2015,2015-toyota-highlander-limited,34868260637578306762216814774562548756
1830,False,Toyota Highlander,Toyota,"93,000 miles",23998,Highlander Limited,2015 Toyota,carmax,93000,23998,Highlander,Limited,2015,2015-toyota-highlander-limited,34868260637578306762216814774562548756
1831,False,Toyota Highlander,Toyota,"121,000 miles",19998,Highlander Limited,2015 Toyota,carmax,121000,19998,Highlander,Limited,2015,2015-toyota-highlander-limited,34868260637578306762216814774562548756
1832,False,Toyota Highlander,Toyota,"73,000 miles",24998,Highlander Limited,2015 Toyota,carmax,73000,24998,Highlander,Limited,2015,2015-toyota-highlander-limited,34868260637578306762216814774562548756
1833,False,Toyota Highlander,Toyota,"72,000 miles",22998,Highlander Limited,2015 Toyota,carmax,72000,22998,Highlander,Limited,2015,2015-toyota-highlander-limited,34868260637578306762216814774562548756
1834,False,Toyota Highlander,Toyota,"119,000 miles",21998,Highlander Limited Platinum,2015 Toyota,carmax,119000,21998,Highlander,Limited Platinum,2015,2015-toyota-highlander-limited platinum,56923842495982093216063471670080018208
1835,False,Toyota Highlander,Toyota,"31,000 miles",29998,Highlander Limited Platinum,2015 Toyota,carmax,31000,29998,Highlander,Limited Platinum,2015,2015-toyota-highlander-limited platinum,56923842495982093216063471670080018208
1836,False,Toyota Highlander,Toyota,"126,000 miles",18998,Highlander Limited Platinum,2015 Toyota,carmax,126000,18998,Highlander,Limited Platinum,2015,2015-toyota-highlander-limited platinum,56923842495982093216063471670080018208
1837,False,Toyota Highlander,Toyota,"88,000 miles",22998,Highlander XLE,2015 Toyota,carmax,88000,22998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1838,False,Toyota Highlander,Toyota,"104,000 miles",20998,Highlander XLE,2015 Toyota,carmax,104000,20998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1839,False,Toyota Highlander,Toyota,"111,000 miles",19998,Highlander XLE,2015 Toyota,carmax,111000,19998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1840,False,Toyota Highlander,Toyota,"72,000 miles",22998,Highlander XLE,2015 Toyota,carmax,72000,22998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1841,False,Toyota Highlander,Toyota,"62,000 miles",22998,Highlander XLE,2015 Toyota,carmax,62000,22998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1842,False,Toyota Highlander,Toyota,"112,000 miles",18998,Highlander XLE,2015 Toyota,carmax,112000,18998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1843,False,Toyota Highlander,Toyota,"43,000 miles",24998,Highlander XLE,2015 Toyota,carmax,43000,24998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1844,False,Toyota Highlander,Toyota,"114,000 miles",19998,Highlander XLE,2015 Toyota,carmax,114000,19998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1845,False,Toyota Highlander,Toyota,"125,000 miles",17998,Highlander XLE,2015 Toyota,carmax,125000,17998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1846,False,Toyota Highlander,Toyota,"97,000 miles",19998,Highlander XLE,2015 Toyota,carmax,97000,19998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1847,False,Toyota Highlander,Toyota,"67,000 miles",23998,Highlander XLE,2015 Toyota,carmax,67000,23998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1848,False,Toyota Highlander,Toyota,"80,000 miles",22998,Highlander XLE,2015 Toyota,carmax,80000,22998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1849,False,Toyota Highlander,Toyota,"97,000 miles",20998,Highlander XLE,2015 Toyota,carmax,97000,20998,Highlander,XLE,2015,2015-toyota-highlander-xle,293524622825117089107326516188689345032
1850,False,Toyota Land Cruiser,Toyota,"91,000 miles",48998,Land Cruiser,2015 Toyota,carmax,91000,48998,Land Cruiser,-,2015,2015-toyota-land cruiser--,5693779309202087648514488061772792429
1851,False,Toyota Sequoia,Toyota,"119,000 miles",28998,Sequoia Limited,2015 Toyota,carmax,119000,28998,Sequoia,Limited,2015,2015-toyota-sequoia-limited,181268962481717639882212980789961816619
1852,True,Cadillac Escalade,Cadillac,"53,000 miles",39998,Escalade ESV Luxury,2016 Cadillac,carmax,53000,39998,Escalade,Luxury,2016,2016-cadillac-escalade-luxury,182881283323101884804843570757541928498
1853,True,Cadillac Escalade,Cadillac,"30,000 miles",37998,Escalade Luxury,2016 Cadillac,carmax,30000,37998,Escalade,Luxury,2016,2016-cadillac-escalade-luxury,182881283323101884804843570757541928498
1854,True,Chevrolet Suburban 1500,Chevrolet,"66,000 miles",33998,Suburban 1500 LT,2016 Chevrolet,carmax,66000,33998,Suburban 1500,LT,2016,2016-chevrolet-suburban 1500-lt,327638686822859042181517233641467256679
1855,True,Chevrolet Tahoe,Chevrolet,"82,000 miles",26998,Tahoe LS,2016 Chevrolet,carmax,82000,26998,Tahoe,LS,2016,2016-chevrolet-tahoe-ls,314072147765378729232349600804065223739
1856,True,Chevrolet Tahoe,Chevrolet,"101,000 miles",23998,Tahoe LS,2016 Chevrolet,carmax,101000,23998,Tahoe,LS,2016,2016-chevrolet-tahoe-ls,314072147765378729232349600804065223739
1857,True,Chevrolet Tahoe,Chevrolet,"87,000 miles",26998,Tahoe LS,2016 Chevrolet,carmax,87000,26998,Tahoe,LS,2016,2016-chevrolet-tahoe-ls,314072147765378729232349600804065223739
1858,True,Chevrolet Tahoe,Chevrolet,"106,000 miles",21998,Tahoe LS,2016 Chevrolet,carmax,106000,21998,Tahoe,LS,2016,2016-chevrolet-tahoe-ls,314072147765378729232349600804065223739
1859,True,Chevrolet Tahoe,Chevrolet,"74,000 miles",31998,Tahoe LT,2016 Chevrolet,carmax,74000,31998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1860,True,Chevrolet Tahoe,Chevrolet,"71,000 miles",31998,Tahoe LT,2016 Chevrolet,carmax,71000,31998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1861,True,Chevrolet Tahoe,Chevrolet,"87,000 miles",29998,Tahoe LT,2016 Chevrolet,carmax,87000,29998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1862,True,Chevrolet Tahoe,Chevrolet,"31,000 miles",33998,Tahoe LT,2016 Chevrolet,carmax,31000,33998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1863,True,Chevrolet Tahoe,Chevrolet,"87,000 miles",28998,Tahoe LT,2016 Chevrolet,carmax,87000,28998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1864,True,Chevrolet Tahoe,Chevrolet,"102,000 miles",25998,Tahoe LT,2016 Chevrolet,carmax,102000,25998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1865,True,Chevrolet Tahoe,Chevrolet,"80,000 miles",28998,Tahoe LT,2016 Chevrolet,carmax,80000,28998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1866,True,Chevrolet Tahoe,Chevrolet,"79,000 miles",28998,Tahoe LT,2016 Chevrolet,carmax,79000,28998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1867,True,Chevrolet Tahoe,Chevrolet,"69,000 miles",30998,Tahoe LT,2016 Chevrolet,carmax,69000,30998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1868,True,Chevrolet Tahoe,Chevrolet,"93,000 miles",24998,Tahoe LT,2016 Chevrolet,carmax,93000,24998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1869,True,Chevrolet Tahoe,Chevrolet,"69,000 miles",31998,Tahoe LT,2016 Chevrolet,carmax,69000,31998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1870,True,Chevrolet Tahoe,Chevrolet,"95,000 miles",27998,Tahoe LT,2016 Chevrolet,carmax,95000,27998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1871,True,Chevrolet Tahoe,Chevrolet,"105,000 miles",25998,Tahoe LT,2016 Chevrolet,carmax,105000,25998,Tahoe,LT,2016,2016-chevrolet-tahoe-lt,73287629228298919987656882053704197823
1872,True,Chevrolet Tahoe,Chevrolet,"70,000 miles",33998,Tahoe LTZ,2016 Chevrolet,carmax,70000,33998,Tahoe,LTZ,2016,2016-chevrolet-tahoe-ltz,232154181657323408862618346110968255483
1873,True,Chevrolet Tahoe,Chevrolet,"100,000 miles",29998,Tahoe LTZ,2016 Chevrolet,carmax,100000,29998,Tahoe,LTZ,2016,2016-chevrolet-tahoe-ltz,232154181657323408862618346110968255483
1874,True,Chevrolet Tahoe,Chevrolet,"97,000 miles",27998,Tahoe LTZ,2016 Chevrolet,carmax,97000,27998,Tahoe,LTZ,2016,2016-chevrolet-tahoe-ltz,232154181657323408862618346110968255483
1875,True,Chevrolet Tahoe,Chevrolet,"44,000 miles",38998,Tahoe LTZ,2016 Chevrolet,carmax,44000,38998,Tahoe,LTZ,2016,2016-chevrolet-tahoe-ltz,232154181657323408862618346110968255483
1876,True,Chevrolet Tahoe,Chevrolet,"84,000 miles",29998,Tahoe LTZ,2016 Chevrolet,carmax,84000,29998,Tahoe,LTZ,2016,2016-chevrolet-tahoe-ltz,232154181657323408862618346110968255483
