"","gm","make_model","make","mileage_raw","price_raw","model_trim_raw","year_make_raw","platform","mileage","price","model","trim","year"
"187",FALSE,"Dodge Charger","Dodge","111,000 miles",14599,"Charger SE","2016 Dodge","carmax",111000,14599,"Charger","SE","2016"
"188",FALSE,"Dodge Charger","Dodge","96,000 miles",15998,"Charger SE","2016 Dodge","carmax",96000,15998,"Charger","SE","2016"
"189",FALSE,"Dodge Charger","Dodge","100,000 miles",14998,"Charger SXT","2016 Dodge","carmax",100000,14998,"Charger","SXT","2016"
"190",FALSE,"Dodge Charger","Dodge","35,000 miles",19998,"Charger SXT","2016 Dodge","carmax",35000,19998,"Charger","SXT","2016"
"191",FALSE,"Dodge Charger","Dodge","128,000 miles",16998,"Charger SXT","2016 Dodge","carmax",128000,16998,"Charger","SXT","2016"
"192",FALSE,"Dodge Charger","Dodge","90,000 miles",15998,"Charger SXT","2016 Dodge","carmax",90000,15998,"Charger","SXT","2016"
"193",FALSE,"Dodge Charger","Dodge","71,000 miles",16998,"Charger SXT","2016 Dodge","carmax",71000,16998,"Charger","SXT","2016"
"194",FALSE,"Dodge Charger","Dodge","81,000 miles",16998,"Charger SXT","2016 Dodge","carmax",81000,16998,"Charger","SXT","2016"
"195",FALSE,"Dodge Charger","Dodge","99,000 miles",17998,"Charger SXT","2016 Dodge","carmax",99000,17998,"Charger","SXT","2016"
"196",FALSE,"Dodge Durango","Dodge","66,000 miles",19998,"Durango Limited","2016 Dodge","carmax",66000,19998,"Durango","Limited","2016"
"197",FALSE,"Dodge Durango","Dodge","49,000 miles",20998,"Durango Limited","2016 Dodge","carmax",49000,20998,"Durango","Limited","2016"
"198",FALSE,"Ford Mustang","Ford","72,000 miles",19998,"Mustang","2016 Ford","carmax",72000,19998,"Mustang","","2016"
"199",FALSE,"Ford Mustang","Ford","106,000 miles",16998,"Mustang","2016 Ford","carmax",106000,16998,"Mustang","","2016"
"200",FALSE,"Ford Mustang","Ford","105,000 miles",18998,"Mustang","2016 Ford","carmax",105000,18998,"Mustang","","2016"
"201",FALSE,"Ford Mustang","Ford","12,000 miles",23998,"Mustang","2016 Ford","carmax",12000,23998,"Mustang","","2016"
"202",FALSE,"Ford Mustang","Ford","78,000 miles",18998,"Mustang","2016 Ford","carmax",78000,18998,"Mustang","","2016"
"203",FALSE,"Ford Mustang","Ford","80,000 miles",17998,"Mustang","2016 Ford","carmax",80000,17998,"Mustang","","2016"
"204",FALSE,"Ford Mustang","Ford","94,000 miles",16998,"Mustang","2016 Ford","carmax",94000,16998,"Mustang","","2016"
"205",FALSE,"Ford Mustang","Ford","101,000 miles",16998,"Mustang","2016 Ford","carmax",101000,16998,"Mustang","","2016"
"206",FALSE,"Ford Mustang","Ford","120,000 miles",15998,"Mustang","2016 Ford","carmax",120000,15998,"Mustang","","2016"
"207",FALSE,"Ford Mustang","Ford","105,000 miles",16998,"Mustang","2016 Ford","carmax",105000,16998,"Mustang","","2016"
"208",FALSE,"Ford Mustang","Ford","119,000 miles",16998,"Mustang Ecoboost","2016 Ford","carmax",119000,16998,"Mustang","Ecoboost","2016"
"209",FALSE,"Ford Mustang","Ford","84,000 miles",18998,"Mustang Ecoboost","2016 Ford","carmax",84000,18998,"Mustang","Ecoboost","2016"
"210",FALSE,"Ford Mustang","Ford","79,000 miles",16998,"Mustang Ecoboost","2016 Ford","carmax",79000,16998,"Mustang","Ecoboost","2016"
"211",FALSE,"Ford Mustang","Ford","103,000 miles",14998,"Mustang Ecoboost","2016 Ford","carmax",103000,14998,"Mustang","Ecoboost","2016"
"212",FALSE,"Ford Mustang","Ford","13,000 miles",22998,"Mustang Ecoboost","2016 Ford","carmax",13000,22998,"Mustang","Ecoboost","2016"
"213",FALSE,"Ford Mustang","Ford","98,000 miles",16998,"Mustang Ecoboost","2016 Ford","carmax",98000,16998,"Mustang","Ecoboost","2016"
"214",FALSE,"Ford Mustang","Ford","62,000 miles",20998,"Mustang Ecoboost","2016 Ford","carmax",62000,20998,"Mustang","Ecoboost","2016"
"215",FALSE,"Ford Mustang","Ford","116,000 miles",17998,"Mustang Ecoboost","2016 Ford","carmax",116000,17998,"Mustang","Ecoboost","2016"
"216",FALSE,"Ford Mustang","Ford","124,000 miles",18998,"Mustang Ecoboost","2016 Ford","carmax",124000,18998,"Mustang","Ecoboost","2016"
"217",FALSE,"Ford Mustang","Ford","39,000 miles",21998,"Mustang Ecoboost Premium","2016 Ford","carmax",39000,21998,"Mustang","Ecoboost Premium","2016"
"218",FALSE,"Ford Mustang","Ford","58,000 miles",20998,"Mustang Ecoboost Premium","2016 Ford","carmax",58000,20998,"Mustang","Ecoboost Premium","2016"
"219",FALSE,"Ford Mustang","Ford","82,000 miles",19998,"Mustang Ecoboost Premium","2016 Ford","carmax",82000,19998,"Mustang","Ecoboost Premium","2016"
"220",FALSE,"Ford Mustang","Ford","105,000 miles",17998,"Mustang Ecoboost Premium","2016 Ford","carmax",105000,17998,"Mustang","Ecoboost Premium","2016"
"221",FALSE,"Ford Mustang","Ford","80,000 miles",16998,"Mustang Ecoboost Premium","2016 Ford","carmax",80000,16998,"Mustang","Ecoboost Premium","2016"
"222",FALSE,"Ford Mustang","Ford","93,000 miles",17998,"Mustang Ecoboost Premium","2016 Ford","carmax",93000,17998,"Mustang","Ecoboost Premium","2016"
"223",FALSE,"Ford Mustang","Ford","97,000 miles",17998,"Mustang Ecoboost Premium","2016 Ford","carmax",97000,17998,"Mustang","Ecoboost Premium","2016"
"224",FALSE,"Ford Mustang","Ford","95,000 miles",18998,"Mustang Ecoboost Premium","2016 Ford","carmax",95000,18998,"Mustang","Ecoboost Premium","2016"
"225",FALSE,"Ford Mustang","Ford","87,000 miles",16998,"Mustang Ecoboost Premium","2016 Ford","carmax",87000,16998,"Mustang","Ecoboost Premium","2016"
"226",FALSE,"Ford Mustang","Ford","87,000 miles",19998,"Mustang Ecoboost Premium","2016 Ford","carmax",87000,19998,"Mustang","Ecoboost Premium","2016"
"227",FALSE,"Ford Mustang","Ford","62,000 miles",18998,"Mustang Ecoboost Premium","2016 Ford","carmax",62000,18998,"Mustang","Ecoboost Premium","2016"
"228",FALSE,"Ford Mustang","Ford","107,000 miles",17998,"Mustang Ecoboost Premium","2016 Ford","carmax",107000,17998,"Mustang","Ecoboost Premium","2016"
"229",FALSE,"Ford Mustang","Ford","115,000 miles",14998,"Mustang Ecoboost Premium","2016 Ford","carmax",115000,14998,"Mustang","Ecoboost Premium","2016"
"230",FALSE,"Ford Mustang","Ford","119,000 miles",16998,"Mustang Ecoboost Premium","2016 Ford","carmax",119000,16998,"Mustang","Ecoboost Premium","2016"
"231",FALSE,"Ford Mustang","Ford","82,000 miles",19998,"Mustang Ecoboost Premium","2016 Ford","carmax",82000,19998,"Mustang","Ecoboost Premium","2016"
"232",FALSE,"Ford Mustang","Ford","108,000 miles",25998,"Mustang GT Premium","2016 Ford","carmax",108000,25998,"Mustang","GT Premium","2016"
"233",FALSE,"Ford Mustang","Ford","31,000 miles",32998,"Mustang GT Premium","2016 Ford","carmax",31000,32998,"Mustang","GT Premium","2016"
"234",FALSE,"Ford Mustang","Ford","102,000 miles",28998,"Mustang GT Premium","2016 Ford","carmax",102000,28998,"Mustang","GT Premium","2016"
"235",FALSE,"Ford Mustang","Ford","127,000 miles",22998,"Mustang GT Premium","2016 Ford","carmax",127000,22998,"Mustang","GT Premium","2016"
"236",FALSE,"Ford Mustang","Ford","92,000 miles",25998,"Mustang GT Premium","2016 Ford","carmax",92000,25998,"Mustang","GT Premium","2016"
"237",FALSE,"Ford Mustang","Ford","55,000 miles",28998,"Mustang GT Premium","2016 Ford","carmax",55000,28998,"Mustang","GT Premium","2016"
"238",FALSE,"Ford Mustang","Ford","7,000 miles",34998,"Mustang GT Premium","2016 Ford","carmax",7000,34998,"Mustang","GT Premium","2016"
"239",FALSE,"Ford Mustang","Ford","3,000 miles",56998,"Mustang Shelby GT350","2016 Ford","carmax",3000,56998,"Mustang","Shelby GT350","2016"
"240",FALSE,"Ford Mustang","Ford","12,000 miles",52998,"Mustang Shelby GT350","2016 Ford","carmax",12000,52998,"Mustang","Shelby GT350","2016"
"241",FALSE,"Ford Mustang","Ford","18,000 miles",51998,"Mustang Shelby GT350","2016 Ford","carmax",18000,51998,"Mustang","Shelby GT350","2016"
"242",FALSE,"Dodge Challenger","Dodge","23,000 miles",35998,"Challenger 392 Hemi Scat Pack Shaker","2017 Dodge","carmax",23000,35998,"Challenger","392 Hemi Scat Pack Shaker","2017"
"243",FALSE,"Dodge Challenger","Dodge","64,000 miles",22998,"Challenger GT","2017 Dodge","carmax",64000,22998,"Challenger","GT","2017"
"244",FALSE,"Dodge Challenger","Dodge","80,000 miles",25998,"Challenger R/T","2017 Dodge","carmax",80000,25998,"Challenger","R/T","2017"
"245",FALSE,"Dodge Challenger","Dodge","101,000 miles",24998,"Challenger R/T","2017 Dodge","carmax",101000,24998,"Challenger","R/T","2017"
"246",FALSE,"Dodge Challenger","Dodge","87,000 miles",22998,"Challenger R/T","2017 Dodge","carmax",87000,22998,"Challenger","R/T","2017"
"247",FALSE,"Dodge Challenger","Dodge","82,000 miles",21998,"Challenger R/T","2017 Dodge","carmax",82000,21998,"Challenger","R/T","2017"
"248",FALSE,"Dodge Challenger","Dodge","63,000 miles",24998,"Challenger R/T","2017 Dodge","carmax",63000,24998,"Challenger","R/T","2017"
"249",FALSE,"Dodge Challenger","Dodge","71,000 miles",25998,"Challenger R/T Plus","2017 Dodge","carmax",71000,25998,"Challenger","R/T Plus","2017"
"250",FALSE,"Dodge Challenger","Dodge","49,000 miles",30998,"Challenger R/T Scat Pack","2017 Dodge","carmax",49000,30998,"Challenger","R/T Scat Pack","2017"
"251",FALSE,"Dodge Challenger","Dodge","37,000 miles",21998,"Challenger SXT","2017 Dodge","carmax",37000,21998,"Challenger","SXT","2017"
"252",FALSE,"Dodge Challenger","Dodge","92,000 miles",19998,"Challenger SXT","2017 Dodge","carmax",92000,19998,"Challenger","SXT","2017"
"253",FALSE,"Dodge Challenger","Dodge","66,000 miles",21998,"Challenger SXT","2017 Dodge","carmax",66000,21998,"Challenger","SXT","2017"
"254",FALSE,"Dodge Challenger","Dodge","78,000 miles",20998,"Challenger SXT","2017 Dodge","carmax",78000,20998,"Challenger","SXT","2017"
"255",FALSE,"Dodge Challenger","Dodge","113,000 miles",16998,"Challenger SXT","2017 Dodge","carmax",113000,16998,"Challenger","SXT","2017"
"256",FALSE,"Dodge Challenger","Dodge","57,000 miles",19998,"Challenger SXT","2017 Dodge","carmax",57000,19998,"Challenger","SXT","2017"
"257",FALSE,"Dodge Challenger","Dodge","86,000 miles",19998,"Challenger SXT Plus","2017 Dodge","carmax",86000,19998,"Challenger","SXT Plus","2017"
"258",FALSE,"Dodge Challenger","Dodge","94,000 miles",19998,"Challenger SXT Plus","2017 Dodge","carmax",94000,19998,"Challenger","SXT Plus","2017"
"259",FALSE,"Dodge Challenger","Dodge","75,000 miles",20998,"Challenger SXT Plus","2017 Dodge","carmax",75000,20998,"Challenger","SXT Plus","2017"
"260",FALSE,"Dodge Challenger","Dodge","69,000 miles",19998,"Challenger SXT Plus","2017 Dodge","carmax",69000,19998,"Challenger","SXT Plus","2017"
"261",FALSE,"Dodge Charger","Dodge","99,000 miles",27998,"Charger Daytona 392","2017 Dodge","carmax",99000,27998,"Charger","Daytona 392","2017"
"262",FALSE,"Dodge Charger","Dodge","50,000 miles",35998,"Charger Daytona 392","2017 Dodge","carmax",50000,35998,"Charger","Daytona 392","2017"
"263",FALSE,"Dodge Charger","Dodge","92,000 miles",22998,"Charger R/T","2017 Dodge","carmax",92000,22998,"Charger","R/T","2017"
"264",FALSE,"Dodge Charger","Dodge","61,000 miles",22998,"Charger R/T","2017 Dodge","carmax",61000,22998,"Charger","R/T","2017"
"265",FALSE,"Dodge Charger","Dodge","84,000 miles",22998,"Charger R/T","2017 Dodge","carmax",84000,22998,"Charger","R/T","2017"
"266",FALSE,"Dodge Charger","Dodge","53,000 miles",32998,"Charger R/T Scat Pack","2017 Dodge","carmax",53000,32998,"Charger","R/T Scat Pack","2017"
"267",FALSE,"Dodge Charger","Dodge","91,000 miles",28998,"Charger R/T Scat Pack","2017 Dodge","carmax",91000,28998,"Charger","R/T Scat Pack","2017"
"268",FALSE,"Dodge Charger","Dodge","110,000 miles",15998,"Charger SE","2017 Dodge","carmax",110000,15998,"Charger","SE","2017"
"269",FALSE,"Dodge Charger","Dodge","91,000 miles",18998,"Charger SE","2017 Dodge","carmax",91000,18998,"Charger","SE","2017"
"270",FALSE,"Dodge Charger","Dodge","91,000 miles",16998,"Charger SE","2017 Dodge","carmax",91000,16998,"Charger","SE","2017"
"271",FALSE,"Dodge Charger","Dodge","103,000 miles",15998,"Charger SE","2017 Dodge","carmax",103000,15998,"Charger","SE","2017"
"272",FALSE,"Dodge Charger","Dodge","28,000 miles",21998,"Charger SE","2017 Dodge","carmax",28000,21998,"Charger","SE","2017"
"273",FALSE,"Dodge Charger","Dodge","127,000 miles",14998,"Charger SXT","2017 Dodge","carmax",127000,14998,"Charger","SXT","2017"
"274",FALSE,"Dodge Charger","Dodge","108,000 miles",14998,"Charger SXT","2017 Dodge","carmax",108000,14998,"Charger","SXT","2017"
"275",FALSE,"Dodge Charger","Dodge","98,000 miles",17998,"Charger SXT","2017 Dodge","carmax",98000,17998,"Charger","SXT","2017"
"276",FALSE,"Dodge Charger","Dodge","77,000 miles",19998,"Charger SXT","2017 Dodge","carmax",77000,19998,"Charger","SXT","2017"
"277",FALSE,"Dodge Charger","Dodge","90,000 miles",20998,"Charger SXT","2017 Dodge","carmax",90000,20998,"Charger","SXT","2017"
"278",FALSE,"Dodge Durango","Dodge","70,000 miles",21998,"Durango GT","2017 Dodge","carmax",70000,21998,"Durango","GT","2017"
"279",FALSE,"Dodge Durango","Dodge","70,000 miles",22998,"Durango GT","2017 Dodge","carmax",70000,22998,"Durango","GT","2017"
"280",FALSE,"Dodge Durango","Dodge","29,000 miles",31998,"Durango R/T","2017 Dodge","carmax",29000,31998,"Durango","R/T","2017"
"281",FALSE,"Dodge Durango","Dodge","68,000 miles",28998,"Durango R/T","2017 Dodge","carmax",68000,28998,"Durango","R/T","2017"
"282",FALSE,"Dodge Durango","Dodge","53,000 miles",26998,"Durango R/T","2017 Dodge","carmax",53000,26998,"Durango","R/T","2017"
"283",FALSE,"Ford Mustang","Ford","80,000 miles",18998,"Mustang","2017 Ford","carmax",80000,18998,"Mustang","","2017"
"284",FALSE,"Ford Mustang","Ford","107,000 miles",17998,"Mustang","2017 Ford","carmax",107000,17998,"Mustang","","2017"
"285",FALSE,"Ford Mustang","Ford","60,000 miles",19998,"Mustang","2017 Ford","carmax",60000,19998,"Mustang","","2017"
"286",FALSE,"Ford Mustang","Ford","84,000 miles",18998,"Mustang","2017 Ford","carmax",84000,18998,"Mustang","","2017"
"287",FALSE,"Ford Mustang","Ford","90,000 miles",19998,"Mustang Ecoboost","2017 Ford","carmax",90000,19998,"Mustang","Ecoboost","2017"
"288",FALSE,"Ford Mustang","Ford","83,000 miles",18998,"Mustang Ecoboost","2017 Ford","carmax",83000,18998,"Mustang","Ecoboost","2017"
"289",FALSE,"Ford Mustang","Ford","62,000 miles",19998,"Mustang Ecoboost","2017 Ford","carmax",62000,19998,"Mustang","Ecoboost","2017"
"290",FALSE,"Ford Mustang","Ford","74,000 miles",20998,"Mustang Ecoboost","2017 Ford","carmax",74000,20998,"Mustang","Ecoboost","2017"
"291",FALSE,"Ford Mustang","Ford","108,000 miles",17998,"Mustang Ecoboost","2017 Ford","carmax",108000,17998,"Mustang","Ecoboost","2017"
"292",FALSE,"Ford Mustang","Ford","92,000 miles",19998,"Mustang Ecoboost Premium","2017 Ford","carmax",92000,19998,"Mustang","Ecoboost Premium","2017"
"293",FALSE,"Ford Mustang","Ford","109,000 miles",18998,"Mustang Ecoboost Premium","2017 Ford","carmax",109000,18998,"Mustang","Ecoboost Premium","2017"
"294",FALSE,"Ford Mustang","Ford","40,000 miles",22998,"Mustang Ecoboost Premium","2017 Ford","carmax",40000,22998,"Mustang","Ecoboost Premium","2017"
"295",FALSE,"Ford Mustang","Ford","59,000 miles",21998,"Mustang Ecoboost Premium","2017 Ford","carmax",59000,21998,"Mustang","Ecoboost Premium","2017"
"296",FALSE,"Ford Mustang","Ford","81,000 miles",19998,"Mustang Ecoboost Premium","2017 Ford","carmax",81000,19998,"Mustang","Ecoboost Premium","2017"
"297",FALSE,"Ford Mustang","Ford","57,000 miles",19998,"Mustang Ecoboost Premium","2017 Ford","carmax",57000,19998,"Mustang","Ecoboost Premium","2017"
"298",FALSE,"Ford Mustang","Ford","111,000 miles",15998,"Mustang Ecoboost Premium","2017 Ford","carmax",111000,15998,"Mustang","Ecoboost Premium","2017"
"299",FALSE,"Ford Mustang","Ford","84,000 miles",20998,"Mustang Ecoboost Premium","2017 Ford","carmax",84000,20998,"Mustang","Ecoboost Premium","2017"
"300",FALSE,"Ford Mustang","Ford","95,000 miles",18998,"Mustang Ecoboost Premium","2017 Ford","carmax",95000,18998,"Mustang","Ecoboost Premium","2017"
"301",FALSE,"Ford Mustang","Ford","74,000 miles",20998,"Mustang Ecoboost Premium","2017 Ford","carmax",74000,20998,"Mustang","Ecoboost Premium","2017"
"302",FALSE,"Ford Mustang","Ford","48,000 miles",21998,"Mustang Ecoboost Premium","2017 Ford","carmax",48000,21998,"Mustang","Ecoboost Premium","2017"
"303",FALSE,"Ford Mustang","Ford","30,000 miles",32998,"Mustang GT","2017 Ford","carmax",30000,32998,"Mustang","GT","2017"
"304",FALSE,"Ford Mustang","Ford","46,000 miles",27998,"Mustang GT","2017 Ford","carmax",46000,27998,"Mustang","GT","2017"
"305",FALSE,"Ford Mustang","Ford","76,000 miles",27998,"Mustang GT","2017 Ford","carmax",76000,27998,"Mustang","GT","2017"
"306",FALSE,"Ford Mustang","Ford","82,000 miles",27998,"Mustang GT","2017 Ford","carmax",82000,27998,"Mustang","GT","2017"
"307",FALSE,"Ford Mustang","Ford","44,000 miles",29998,"Mustang GT","2017 Ford","carmax",44000,29998,"Mustang","GT","2017"
"308",FALSE,"Ford Mustang","Ford","31,000 miles",31998,"Mustang GT","2017 Ford","carmax",31000,31998,"Mustang","GT","2017"
"309",FALSE,"Ford Mustang","Ford","35,000 miles",30998,"Mustang GT","2017 Ford","carmax",35000,30998,"Mustang","GT","2017"
"310",FALSE,"Ford Mustang","Ford","53,000 miles",32998,"Mustang GT Premium","2017 Ford","carmax",53000,32998,"Mustang","GT Premium","2017"
"311",FALSE,"Ford Mustang","Ford","85,000 miles",24998,"Mustang GT Premium","2017 Ford","carmax",85000,24998,"Mustang","GT Premium","2017"
"312",FALSE,"Ford Mustang","Ford","61,000 miles",29998,"Mustang GT Premium","2017 Ford","carmax",61000,29998,"Mustang","GT Premium","2017"
"313",FALSE,"Ford Mustang","Ford","79,000 miles",27998,"Mustang GT Premium","2017 Ford","carmax",79000,27998,"Mustang","GT Premium","2017"
"314",FALSE,"Ford Mustang","Ford","43,000 miles",31998,"Mustang GT Premium","2017 Ford","carmax",43000,31998,"Mustang","GT Premium","2017"
"315",FALSE,"Ford Mustang","Ford","10,000 miles",32998,"Mustang GT Premium","2017 Ford","carmax",10000,32998,"Mustang","GT Premium","2017"
"316",FALSE,"Ford Mustang","Ford","77,000 miles",28998,"Mustang GT Premium","2017 Ford","carmax",77000,28998,"Mustang","GT Premium","2017"
"317",FALSE,"Ford Mustang","Ford","33,000 miles",56998,"Mustang Shelby GT350","2017 Ford","carmax",33000,56998,"Mustang","Shelby GT350","2017"
"318",FALSE,"Ford Mustang","Ford","25,000 miles",53998,"Mustang Shelby GT350","2017 Ford","carmax",25000,53998,"Mustang","Shelby GT350","2017"
"319",FALSE,"Ford Mustang","Ford","36,000 miles",48998,"Mustang Shelby GT350","2017 Ford","carmax",36000,48998,"Mustang","Shelby GT350","2017"
"320",FALSE,"Dodge Challenger","Dodge","93,000 miles",21998,"Challenger GT","2018 Dodge","carmax",93000,21998,"Challenger","GT","2018"
"321",FALSE,"Dodge Challenger","Dodge","61,000 miles",22998,"Challenger GT","2018 Dodge","carmax",61000,22998,"Challenger","GT","2018"
"322",FALSE,"Dodge Challenger","Dodge","94,000 miles",21998,"Challenger GT","2018 Dodge","carmax",94000,21998,"Challenger","GT","2018"
"323",FALSE,"Dodge Challenger","Dodge","80,000 miles",21998,"Challenger GT","2018 Dodge","carmax",80000,21998,"Challenger","GT","2018"
"324",FALSE,"Dodge Challenger","Dodge","20,000 miles",27998,"Challenger GT","2018 Dodge","carmax",20000,27998,"Challenger","GT","2018"
"325",FALSE,"Dodge Challenger","Dodge","122,000 miles",21998,"Challenger R/T","2018 Dodge","carmax",122000,21998,"Challenger","R/T","2018"
"326",FALSE,"Dodge Challenger","Dodge","72,000 miles",24998,"Challenger R/T Plus","2018 Dodge","carmax",72000,24998,"Challenger","R/T Plus","2018"
"327",FALSE,"Dodge Challenger","Dodge","52,000 miles",27998,"Challenger R/T Plus","2018 Dodge","carmax",52000,27998,"Challenger","R/T Plus","2018"
"328",FALSE,"Dodge Challenger","Dodge","58,000 miles",26998,"Challenger R/T Plus Shaker","2018 Dodge","carmax",58000,26998,"Challenger","R/T Plus Shaker","2018"
"329",FALSE,"Dodge Challenger","Dodge","123,000 miles",15998,"Challenger SXT","2018 Dodge","carmax",123000,15998,"Challenger","SXT","2018"
"330",FALSE,"Dodge Challenger","Dodge","101,000 miles",17998,"Challenger SXT","2018 Dodge","carmax",101000,17998,"Challenger","SXT","2018"
"331",FALSE,"Dodge Challenger","Dodge","61,000 miles",23998,"Challenger SXT Plus","2018 Dodge","carmax",61000,23998,"Challenger","SXT Plus","2018"
